,app_id,attemptId,completionTime-0,completionTime-1,completionTime-2,inputBytes-0,inputBytes-1,inputBytes-2,numActiveTasks,numCompleteTasks,numFailedTasks,shuffleReadBytes-0,shuffleReadBytes-1,shuffleReadBytes-2,shuffleWriteBytes-0,shuffleWriteBytes-1,shuffleWriteBytes-2,stageId,status
1111,app-20170603031052-0621,0,11.08,,,239192537.0,,,0,2,0,0.0,,,126868397.0,,,0,COMPLETE
1112,app-20170609075631-0242,0,,4.153,,,4287170.0,,0,2,0,,0.0,,,3555352.0,,1,COMPLETE
1113,app-20170603031052-0621,0,,,13.434,,,0.0,0,200,0,,,129300634.0,,,0.0,2,COMPLETE
1114,app-20170603094845-0885,0,,,27.562,,,0.0,0,200,0,,,326774885.0,,,0.0,2,COMPLETE
1115,app-20170603003604-0488,0,,22.614,,,760190967.0,,0,6,0,,0.0,,,567345437.0,,1,COMPLETE
1116,app-20170603003604-0488,0,,,14.725,,,0.0,0,200,0,,,567345437.0,,,0.0,2,COMPLETE
1117,app-20170602180017-0441,0,,10.407,,,7148589.0,,0,2,0,,0.0,,,5769631.0,,1,COMPLETE
1118,app-20170603040127-0670,0,,,16.375,,,0.0,0,200,0,,,1710624435.0,,,0.0,2,COMPLETE
1119,app-20170603040127-0670,0,,47.074,,,2310171958.0,,0,18,0,,0.0,,,1710624435.0,,1,COMPLETE
1120,app-20170602183101-0472,0,,4.797,,,7148589.0,,0,2,0,,0.0,,,5254899.0,,1,COMPLETE
1121,app-20170602034438-0063,0,,,41.845,,,0.0,0,200,0,,,650603052.0,,,0.0,2,COMPLETE
1122,app-20170602034438-0063,0,,23.118,,,760190967.0,,0,6,0,,0.0,,,587088337.0,,1,COMPLETE
1123,app-20170602034438-0063,0,6.837,,,118998996.0,,,0,2,0,0.0,,,63514715.0,,,0,COMPLETE
1124,app-20170605183542-0974,0,6.502,,,118998996.0,,,0,2,0,0.0,,,62637715.0,,,0,COMPLETE
1125,app-20170605183542-0974,0,,5.398,,,24191723.0,,0,2,0,,0.0,,,17575077.0,,1,COMPLETE
1126,app-20170605183542-0974,0,,,12.634,,,0.0,0,200,0,,,80212792.0,,,0.0,2,COMPLETE
1127,app-20170603095408-0889,0,,9.537,,,7148589.0,,0,2,0,,0.0,,,5769631.0,,1,COMPLETE
1128,app-20170602160922-0390,0,,,8.311,,,0.0,0,200,0,,,30783668.0,,,0.0,2,COMPLETE
1129,app-20170602160922-0390,0,6.389,,,122145118.0,,,0,2,0,0.0,,,93287449.0,,,0,COMPLETE
1130,app-20170605192001-1012,0,,,7.348,,,0.0,0,200,0,,,1070927.0,,,0.0,2,COMPLETE
1131,app-20170605192001-1012,0,4.508,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1132,app-20170605192001-1012,0,,4.418,,,1425488.0,,0,2,0,,0.0,,,1066937.0,,1,COMPLETE
1133,app-20170602183012-0471,0,,,8.489,,,0.0,0,200,0,,,5258889.0,,,0.0,2,COMPLETE
1134,app-20170609045526-0118,0,,3.466,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1135,app-20170606064354-0163,0,3.725,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1136,app-20170606081418-0223,0,8.908,,,359551313.0,,,0,3,0,0.0,,,192097578.0,,,0,COMPLETE
1137,app-20170603040456-0672,0,,4.301,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1138,app-20170603040456-0672,0,6.132,,,73251779.0,,,0,2,0,0.0,,,52120079.0,,,0,COMPLETE
1139,app-20170603040456-0672,0,,,9.392,,,0.0,0,200,0,,,52124069.0,,,0.0,2,COMPLETE
1140,app-20170603053158-0734,0,,,8.233,,,0.0,0,200,0,,,3158803.0,,,0.0,2,COMPLETE
1141,app-20170603053158-0734,0,,4.756,,,4287170.0,,0,2,0,,0.0,,,3154813.0,,1,COMPLETE
1142,app-20170603053158-0734,0,4.36,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1143,app-20170602150358-0346,0,,,132.236,,,0.0,0,200,0,,,2622566458.0,,,0.0,2,COMPLETE
1144,app-20170602150358-0346,0,,87.029,,,3087316780.0,,0,23,0,,0.0,,,2366016746.0,,1,COMPLETE
1145,app-20170602150358-0346,0,9.678,,,479801578.0,,,0,4,0,0.0,,,256549712.0,,,0,COMPLETE
1146,app-20170603055551-0755,0,,62.329,,,3087316780.0,,0,23,0,,0.0,,,2286198168.0,,1,COMPLETE
1147,app-20170603055551-0755,0,,,12.757,,,0.0,0,200,0,,,2286198168.0,,,0.0,2,COMPLETE
1148,app-20170606043229-0058,0,,,11.072,,,0.0,0,200,0,,,64199518.0,,,0.0,2,COMPLETE
1149,app-20170606043229-0058,0,,3.69,,,1425488.0,,0,2,0,,0.0,,,1293745.0,,1,COMPLETE
1150,app-20170606043229-0058,0,5.446,,,118998996.0,,,0,2,0,0.0,,,62905773.0,,,0,COMPLETE
1151,app-20170606090951-0261,0,,,6.549,,,0.0,0,200,0,,,3158803.0,,,0.0,2,COMPLETE
1152,app-20170606090951-0261,0,,3.841,,,4287170.0,,0,2,0,,0.0,,,3154813.0,,1,COMPLETE
1153,app-20170606090951-0261,0,3.607,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1154,app-20170606064354-0163,0,,3.667,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1155,app-20170603012408-0529,0,6.728,,,118998996.0,,,0,2,0,0.0,,,62905773.0,,,0,COMPLETE
1156,app-20170603012408-0529,0,,4.978,,,1425488.0,,0,2,0,,0.0,,,1293745.0,,1,COMPLETE
1157,app-20170606033612-0014,0,,,43.286,,,0.0,0,200,0,,,676072211.0,,,0.0,2,COMPLETE
1158,app-20170606033612-0014,0,12.333,,,171959313.0,,,0,2,0,0.0,,,108726774.0,,,0,COMPLETE
1159,app-20170606033612-0014,0,,22.244,,,760190967.0,,0,6,0,,0.0,,,567345437.0,,1,COMPLETE
1160,app-20170602033728-0059,0,7.023,,,118998996.0,,,0,2,0,0.0,,,63514715.0,,,0,COMPLETE
1161,app-20170609073702-0229,0,,57.493,,,2310171958.0,,0,18,0,,0.0,,,1770564241.0,,1,COMPLETE
1162,app-20170609073702-0229,0,7.701,,,359551313.0,,,0,3,0,0.0,,,192097578.0,,,0,COMPLETE
1163,app-20170609114301-0365,0,,101.02,,,3865016361.0,,0,29,0,,0.0,,,2858252785.0,,1,COMPLETE
1164,app-20170609114301-0365,0,17.311,,,870580522.0,,,0,7,0,0.0,,,552515414.0,,,0,COMPLETE
1165,app-20170609114301-0365,0,,,147.601,,,0.0,0,200,0,,,3410768199.0,,,0.0,2,COMPLETE
1166,app-20170609040410-0080,0,,,5.788,,,0.0,0,200,0,,,1070927.0,,,0.0,2,COMPLETE
1167,app-20170605211252-1088,0,,,7.129,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1168,app-20170609040410-0080,0,3.451,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1169,app-20170609040410-0080,0,,3.529,,,1425488.0,,0,2,0,,0.0,,,1066937.0,,1,COMPLETE
1170,app-20170603005108-0503,0,,,8.486,,,0.0,0,200,0,,,17410063.0,,,0.0,2,COMPLETE
1171,app-20170603005108-0503,0,,4.202,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1172,app-20170609073702-0229,0,,,97.209,,,0.0,0,200,0,,,1962661819.0,,,0.0,2,COMPLETE
1173,app-20170603092816-0878,0,,,159.145,,,0.0,0,200,0,,,3279236053.0,,,0.0,2,COMPLETE
1174,app-20170605185733-0987,0,6.896,,,118998996.0,,,0,2,0,0.0,,,62905773.0,,,0,COMPLETE
1175,app-20170603092816-0878,0,11.701,,,600091310.0,,,0,5,0,0.0,,,321019395.0,,,0,COMPLETE
1176,app-20170603092816-0878,0,,102.305,,,3865016361.0,,0,29,0,,0.0,,,2958216658.0,,1,COMPLETE
1177,app-20170605185733-0987,0,,5.112,,,1425488.0,,0,2,0,,0.0,,,1293745.0,,1,COMPLETE
1178,app-20170609051633-0136,0,,32.045,,,1533065387.0,,0,12,0,,0.0,,,1181182732.0,,1,COMPLETE
1179,app-20170609051633-0136,0,10.73,,,239192537.0,,,0,2,0,0.0,,,127737658.0,,,0,COMPLETE
1180,app-20170606114738-0345,0,,,6.739,,,0.0,0,200,0,,,4205370.0,,,0.0,2,COMPLETE
1181,app-20170609051633-0136,0,,,71.9,,,0.0,0,200,0,,,1308920390.0,,,0.0,2,COMPLETE
1182,app-20170609060214-0176,0,3.06,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1183,app-20170609060214-0176,0,,3.22,,,2855193.0,,0,2,0,,0.0,,,2110997.0,,1,COMPLETE
1184,app-20170609060214-0176,0,,,6.024,,,0.0,0,200,0,,,2114987.0,,,0.0,2,COMPLETE
1185,app-20170602160011-0379,0,4.148,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1186,app-20170602160011-0379,0,,4.455,,,5718582.0,,0,2,0,,0.0,,,4201380.0,,1,COMPLETE
1187,app-20170602160011-0379,0,,,7.808,,,0.0,0,200,0,,,4205370.0,,,0.0,2,COMPLETE
1188,app-20170605210856-1084,0,,4.374,,,2855193.0,,0,2,0,,0.0,,,2432237.0,,1,COMPLETE
1189,app-20170605190233-0992,0,,,12.65,,,0.0,0,200,0,,,64199518.0,,,0.0,2,COMPLETE
1190,app-20170605190233-0992,0,,4.651,,,1425488.0,,0,2,0,,0.0,,,1293745.0,,1,COMPLETE
1191,app-20170605190233-0992,0,6.584,,,118998996.0,,,0,2,0,0.0,,,62905773.0,,,0,COMPLETE
1192,app-20170609044947-0111,0,,,7.085,,,0.0,0,200,0,,,34771946.0,,,0.0,2,COMPLETE
1193,app-20170609044947-0111,0,5.02,,,48846488.0,,,0,2,0,0.0,,,34767956.0,,,0,COMPLETE
1194,app-20170609044947-0111,0,,3.594,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1195,app-20170606073001-0194,0,,,87.807,,,0.0,0,200,0,,,2041099006.0,,,0.0,2,COMPLETE
1196,app-20170606073001-0194,0,,71.622,,,2310171958.0,,0,18,0,,0.0,,,1710624435.0,,1,COMPLETE
1197,app-20170606073001-0194,0,12.106,,,520770872.0,,,0,4,0,0.0,,,330474571.0,,,0,COMPLETE
1198,app-20170603064217-0785,0,,87.671,,,3087316780.0,,0,23,0,,0.0,,,2366016746.0,,1,COMPLETE
1199,app-20170603064217-0785,0,9.723,,,479801578.0,,,0,4,0,0.0,,,256549712.0,,,0,COMPLETE
1200,app-20170603064217-0785,0,,,131.21,,,0.0,0,200,0,,,2622566458.0,,,0.0,2,COMPLETE
1201,app-20170603053929-0743,0,,,8.544,,,0.0,0,200,0,,,25004249.0,,,0.0,2,COMPLETE
1202,app-20170609123536-0381,0,,3.64,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1203,app-20170609123536-0381,0,6.335,,,122145118.0,,,0,2,0,0.0,,,86849590.0,,,0,COMPLETE
1204,app-20170609123536-0381,0,,,8.126,,,0.0,0,200,0,,,86853580.0,,,0.0,2,COMPLETE
1205,app-20170603074212-0818,0,,,8.202,,,0.0,0,200,0,,,4205370.0,,,0.0,2,COMPLETE
1206,app-20170602170010-0427,0,,,28.703,,,0.0,0,200,0,,,404190420.0,,,0.0,2,COMPLETE
1207,app-20170603074212-0818,0,4.438,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1208,app-20170603074212-0818,0,,4.86,,,5718582.0,,0,2,0,,0.0,,,4201380.0,,1,COMPLETE
1209,app-20170606113946-0335,0,,,6.301,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1210,app-20170606113946-0335,0,,3.775,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1211,app-20170606113946-0335,0,3.823,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1212,app-20170602170010-0427,0,,12.227,,,121181705.0,,0,2,0,,0.0,,,87601917.0,,1,COMPLETE
1213,app-20170602142708-0325,0,6.456,,,97731955.0,,,0,2,0,0.0,,,69479587.0,,,0,COMPLETE
1214,app-20170602142708-0325,0,,4.215,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1215,app-20170602142708-0325,0,,,10.175,,,0.0,0,200,0,,,69483577.0,,,0.0,2,COMPLETE
1216,app-20170602063356-0177,0,,,7.19,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1217,app-20170602063356-0177,0,4.215,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1218,app-20170602063356-0177,0,,4.242,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1219,app-20170603013930-0546,0,,,7.558,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1220,app-20170603013930-0546,0,4.287,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1221,app-20170603013930-0546,0,,4.187,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1222,app-20170609023900-0003,0,,,11.698,,,0.0,0,200,0,,,126731761.0,,,0.0,2,COMPLETE
1223,app-20170602035753-0076,0,,4.185,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1224,app-20170602035753-0076,0,,,7.16,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1225,app-20170609023900-0003,0,,7.293,,,171959313.0,,0,2,0,,0.0,,,107921424.0,,1,COMPLETE
1226,app-20170603082306-0849,0,,,10.674,,,0.0,0,200,0,,,86853580.0,,,0.0,2,COMPLETE
1227,app-20170603082306-0849,0,,4.391,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1228,app-20170603082306-0849,0,7.526,,,122145118.0,,,0,2,0,0.0,,,86849590.0,,,0,COMPLETE
1229,app-20170603003831-0490,0,,,9.373,,,0.0,0,200,0,,,567345437.0,,,0.0,2,COMPLETE
1230,app-20170606113637-0331,0,3.929,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1231,app-20170606113637-0331,0,,3.874,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1232,app-20170606113637-0331,0,,,6.222,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1233,app-20170605231257-1160,0,,,100.178,,,0.0,0,200,0,,,1962661819.0,,,0.0,2,COMPLETE
1234,app-20170602114837-0265,0,,5.527,,,4287170.0,,0,2,0,,0.0,,,3555352.0,,1,COMPLETE
1235,app-20170602114837-0265,0,9.277,,,359551313.0,,,0,3,0,0.0,,,191625683.0,,,0,COMPLETE
1236,app-20170602114837-0265,0,,,49.756,,,0.0,0,200,0,,,195181035.0,,,0.0,2,COMPLETE
1237,app-20170606113726-0332,0,,3.307,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1238,app-20170603003718-0489,0,,,11.76,,,0.0,0,200,0,,,567345437.0,,,0.0,2,COMPLETE
1239,app-20170605192634-1020,0,,11.306,,,345891562.0,,0,3,0,,0.0,,,216750271.0,,1,COMPLETE
1240,app-20170605192634-1020,0,6.034,,,48846488.0,,,0,2,0,0.0,,,37477598.0,,,0,COMPLETE
1241,app-20170605212508-1103,0,4.432,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1242,app-20170605192634-1020,0,,,26.114,,,0.0,0,200,0,,,254227869.0,,,0.0,2,COMPLETE
1243,app-20170609075030-0236,0,,,11.994,,,0.0,0,200,0,,,195181035.0,,,0.0,2,COMPLETE
1244,app-20170609075030-0236,0,,4.226,,,4287170.0,,0,2,0,,0.0,,,3555352.0,,1,COMPLETE
1245,app-20170609075030-0236,0,7.862,,,359551313.0,,,0,3,0,0.0,,,191625683.0,,,0,COMPLETE
1246,app-20170609040540-0082,0,,,5.916,,,0.0,0,200,0,,,1070927.0,,,0.0,2,COMPLETE
1247,app-20170609040540-0082,0,3.265,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1248,app-20170609040540-0082,0,,3.366,,,1425488.0,,0,2,0,,0.0,,,1066937.0,,1,COMPLETE
1249,app-20170603061405-0770,0,,4.465,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1250,app-20170606050551-0095,0,,,18.558,,,0.0,0,200,0,,,254227869.0,,,0.0,2,COMPLETE
1251,app-20170603015906-0570,0,4.75,,,48846488.0,,,0,2,0,0.0,,,37477598.0,,,0,COMPLETE
1252,app-20170606050551-0095,0,5.672,,,48846488.0,,,0,2,0,0.0,,,37477598.0,,,0,COMPLETE
1253,app-20170606050551-0095,0,,11.387,,,345891562.0,,0,3,0,,0.0,,,216750271.0,,1,COMPLETE
1254,app-20170609052835-0141,0,,,68.32,,,0.0,0,200,0,,,1308920390.0,,,0.0,2,COMPLETE
1255,app-20170603061405-0770,0,,,9.689,,,0.0,0,200,0,,,69483577.0,,,0.0,2,COMPLETE
1256,app-20170606021114-1251,0,9.814,,,479801578.0,,,0,4,0,0.0,,,256543769.0,,,0,COMPLETE
1257,app-20170606021114-1251,0,,8.717,,,5718582.0,,0,2,0,,0.0,,,4666360.0,,1,COMPLETE
1258,app-20170606021114-1251,0,,,26.729,,,0.0,0,200,0,,,261210129.0,,,0.0,2,COMPLETE
1259,app-20170603085727-0872,0,,,159.554,,,0.0,0,200,0,,,3279236053.0,,,0.0,2,COMPLETE
1260,app-20170603085727-0872,0,,104.244,,,3865016361.0,,0,29,0,,0.0,,,2958216658.0,,1,COMPLETE
1261,app-20170609052835-0141,0,,31.724,,,1533065387.0,,0,12,0,,0.0,,,1181182732.0,,1,COMPLETE
1262,app-20170602110702-0255,0,,84.789,,,2310171958.0,,0,18,0,,0.0,,,1770564241.0,,1,COMPLETE
1263,app-20170602110702-0255,0,20.066,,,359551313.0,,,0,3,0,0.0,,,192097578.0,,,0,COMPLETE
1264,app-20170602110702-0255,0,,,156.549,,,0.0,0,200,0,,,1962661819.0,,,0.0,2,COMPLETE
1265,app-20170603072316-0798,0,9.067,,,479801578.0,,,0,4,0,0.0,,,256543769.0,,,0,COMPLETE
1266,app-20170605235248-1194,0,,4.979,,,4287170.0,,0,2,0,,0.0,,,3154813.0,,1,COMPLETE
1267,app-20170603072316-0798,0,,8.133,,,5718582.0,,0,2,0,,0.0,,,4666360.0,,1,COMPLETE
1268,app-20170606052143-0104,0,10.755,,,345891562.0,,,0,3,0,0.0,,,217474378.0,,,0,COMPLETE
1269,app-20170603072316-0798,0,,,25.589,,,0.0,0,200,0,,,261210129.0,,,0.0,2,COMPLETE
1270,app-20170602141712-0317,0,,,12.502,,,0.0,0,200,0,,,2286198168.0,,,0.0,2,COMPLETE
1271,app-20170603071815-0794,0,,8.291,,,5718582.0,,0,2,0,,0.0,,,4666360.0,,1,COMPLETE
1272,app-20170606052143-0104,0,,,62.686,,,0.0,0,200,0,,,1358992224.0,,,0.0,2,COMPLETE
1273,app-20170603071815-0794,0,,,25.137,,,0.0,0,200,0,,,261210129.0,,,0.0,2,COMPLETE
1274,app-20170605220216-1124,0,,,92.141,,,0.0,0,200,0,,,2041099006.0,,,0.0,2,COMPLETE
1275,app-20170606145106-0436,0,3.543,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1276,app-20170605220216-1124,0,12.684,,,520770872.0,,,0,4,0,0.0,,,330474571.0,,,0,COMPLETE
1277,app-20170605220216-1124,0,,75.634,,,2310171958.0,,0,18,0,,0.0,,,1710624435.0,,1,COMPLETE
1278,app-20170606010153-1221,0,,4.573,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1279,app-20170606145106-0436,0,,,6.936,,,0.0,0,200,0,,,5258889.0,,,0.0,2,COMPLETE
1280,app-20170602164629-0416,0,,4.186,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1281,app-20170602164629-0416,0,7.16,,,122145118.0,,,0,2,0,0.0,,,86849590.0,,,0,COMPLETE
1282,app-20170602164629-0416,0,,,10.28,,,0.0,0,200,0,,,86853580.0,,,0.0,2,COMPLETE
1283,app-20170603052300-0723,0,,4.422,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1284,app-20170603052300-0723,0,4.437,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1285,app-20170603052300-0723,0,,,7.095,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1286,app-20170606114210-0338,0,,,6.212,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1287,app-20170606114210-0338,0,,3.69,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1288,app-20170606114210-0338,0,3.717,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1289,app-20170603005813-0511,0,,5.873,,,24191723.0,,0,2,0,,0.0,,,17575077.0,,1,COMPLETE
1290,app-20170606081418-0223,0,,,96.551,,,0.0,0,200,0,,,1962661819.0,,,0.0,2,COMPLETE
1291,app-20170606081418-0223,0,,57.406,,,2310171958.0,,0,18,0,,0.0,,,1770564241.0,,1,COMPLETE
1292,app-20170603005813-0511,0,,,13.135,,,0.0,0,200,0,,,80212792.0,,,0.0,2,COMPLETE
1293,app-20170603052125-0721,0,,,6.98,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1294,app-20170603052125-0721,0,4.144,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1295,app-20170603052125-0721,0,,4.166,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1296,app-20170605175445-0940,0,4.787,,,24362768.0,,,0,2,0,0.0,,,18810337.0,,,0,COMPLETE
1297,app-20170605175445-0940,0,,11.548,,,171959313.0,,0,2,0,,0.0,,,107921424.0,,1,COMPLETE
1298,app-20170605175445-0940,0,,,14.858,,,0.0,0,200,0,,,126731761.0,,,0.0,2,COMPLETE
1299,app-20170606023247-1271,0,,,7.452,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
1300,app-20170606023247-1271,0,,4.314,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
1301,app-20170606023247-1271,0,4.22,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
1302,app-20170603015906-0570,0,,,8.308,,,0.0,0,200,0,,,12251939.0,,,0.0,2,COMPLETE
1303,app-20170605215157-1121,0,,,92.003,,,0.0,0,200,0,,,2041099006.0,,,0.0,2,COMPLETE
1304,app-20170605215157-1121,0,,72.481,,,2310171958.0,,0,18,0,,0.0,,,1710624435.0,,1,COMPLETE
1305,app-20170605215157-1121,0,12.757,,,520770872.0,,,0,4,0,0.0,,,330474571.0,,,0,COMPLETE
1306,app-20170606010153-1221,0,6.75,,,97731955.0,,,0,2,0,0.0,,,69479587.0,,,0,COMPLETE
1307,app-20170606145106-0436,0,,3.778,,,7148589.0,,0,2,0,,0.0,,,5254899.0,,1,COMPLETE
1308,app-20170606010153-1221,0,,,9.904,,,0.0,0,200,0,,,69483577.0,,,0.0,2,COMPLETE
1309,app-20170602072903-0188,0,,,959.323,,,0.0,0,200,0,,,36878953.0,,,0.0,2,COMPLETE
1310,app-20170609092225-0297,0,,3.404,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1311,app-20170609092225-0297,0,5.573,,,97731955.0,,,0,2,0,0.0,,,69479587.0,,,0,COMPLETE
1312,app-20170609092225-0297,0,,,7.71,,,0.0,0,200,0,,,69483577.0,,,0.0,2,COMPLETE
1313,app-20170606041243-0046,0,,,43.814,,,0.0,0,200,0,,,650603052.0,,,0.0,2,COMPLETE
1314,app-20170606035730-0030,0,,3.48,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
1315,app-20170606041243-0046,0,5.942,,,118998996.0,,,0,2,0,0.0,,,63514715.0,,,0,COMPLETE
1316,app-20170606041243-0046,0,,20.852,,,760190967.0,,0,6,0,,0.0,,,587088337.0,,1,COMPLETE
1317,app-20170606035730-0030,0,4.216,,,24362768.0,,,0,2,0,0.0,,,17406073.0,,,0,COMPLETE
1318,app-20170602050043-0101,0,4.243,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1319,app-20170602050043-0101,0,,4.506,,,1425488.0,,0,2,0,,0.0,,,1066937.0,,1,COMPLETE
1320,app-20170602050043-0101,0,,,8.075,,,0.0,0,200,0,,,1070927.0,,,0.0,2,COMPLETE
1321,app-20170605203607-1066,0,,,74.641,,,0.0,0,200,0,,,1308920390.0,,,0.0,2,COMPLETE
1322,app-20170605203607-1066,0,12.23,,,239192537.0,,,0,2,0,0.0,,,127737658.0,,,0,COMPLETE
1323,app-20170605203607-1066,0,,33.795,,,1533065387.0,,0,12,0,,0.0,,,1181182732.0,,1,COMPLETE
1324,app-20170603032724-0639,0,,4.599,,,2855193.0,,0,2,0,,0.0,,,2110997.0,,1,COMPLETE
1325,app-20170603032724-0639,0,4.336,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1326,app-20170603032724-0639,0,,,8.135,,,0.0,0,200,0,,,2114987.0,,,0.0,2,COMPLETE
1327,app-20170605175128-0937,0,4.675,,,24362768.0,,,0,2,0,0.0,,,18810337.0,,,0,COMPLETE
1328,app-20170605175128-0937,0,,11.105,,,171959313.0,,0,2,0,,0.0,,,107921424.0,,1,COMPLETE
1329,app-20170605175128-0937,0,,,14.222,,,0.0,0,200,0,,,126731761.0,,,0.0,2,COMPLETE
1330,app-20170609031410-0032,0,4.255,,,24362768.0,,,0,2,0,0.0,,,17406073.0,,,0,COMPLETE
1331,app-20170606135316-0402,0,,102.054,,,3865016361.0,,0,29,0,,0.0,,,2958216658.0,,1,COMPLETE
1332,app-20170606135316-0402,0,10.492,,,600091310.0,,,0,5,0,0.0,,,321019395.0,,,0,COMPLETE
1333,app-20170606135316-0402,0,,,155.225,,,0.0,0,200,0,,,3279236053.0,,,0.0,2,COMPLETE
1334,app-20170603100700-0903,0,,4.66,,,7148589.0,,0,2,0,,0.0,,,5254899.0,,1,COMPLETE
1335,app-20170603100700-0903,0,4.452,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1336,app-20170602100413-0220,0,,,17.387,,,0.0,0,200,0,,,1710624435.0,,,0.0,2,COMPLETE
1337,app-20170609111317-0347,0,,,11.303,,,0.0,0,200,0,,,4205370.0,,,0.0,2,COMPLETE
1338,app-20170605175234-0938,0,,11.001,,,171959313.0,,0,2,0,,0.0,,,107921424.0,,1,COMPLETE
1339,app-20170605175234-0938,0,5.156,,,24362768.0,,,0,2,0,0.0,,,18810337.0,,,0,COMPLETE
1340,app-20170605175234-0938,0,,,13.512,,,0.0,0,200,0,,,126731761.0,,,0.0,2,COMPLETE
1341,app-20170609025454-0016,0,12.722,,,171959313.0,,,0,2,0,0.0,,,108726774.0,,,0,COMPLETE
1342,app-20170609025454-0016,0,,21.208,,,760190967.0,,0,6,0,,0.0,,,567345437.0,,1,COMPLETE
1343,app-20170609025454-0016,0,,,34.98,,,0.0,0,200,0,,,676072211.0,,,0.0,2,COMPLETE
1344,app-20170602182744-0468,0,,,7.95,,,0.0,0,200,0,,,5258889.0,,,0.0,2,COMPLETE
1345,app-20170602182744-0468,0,4.806,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
1346,app-20170602182744-0468,0,,5.182,,,7148589.0,,0,2,0,,0.0,,,5254899.0,,1,COMPLETE
1347,app-20170606101915-0292,0,5.499,,,97731955.0,,,0,2,0,0.0,,,69479587.0,,,0,COMPLETE
1348,app-20170606101915-0292,0,,3.327,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
